cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
11,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
12,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
13,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
14,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
15,0.2108423003185321,1.0,0.0205791535249953,intent_android.accessibilityservice.AccessibilityService,1.0,intent_android.service.notification.NotificationListenerService,1.0,suspicious_getSubscriberId,1.0,suspicious_system/bin/su,1.0,intent_android.app.action.DEVICE_ADMIN_ENABLED,0.6838079144177932
16,0.7219280948873623,0.8727995432567608,0.0124891631478228,n_permissions,0.8727995432567608,n_api_calls,0.8153093995404952,n_activities,0.7578192558242294,n_urls,0.7229640993107428,n_services,0.6532537862837693
17,0.2108423003185321,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
18,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
19,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
20,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
21,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
22,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
23,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
24,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
25,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
26,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
27,0.9182958340544896,1.0,0.018135168044797,intent_com.google.android.c2dm.intent.RECEIVE,1.0,perm_com.google.android.c2dm.permission.RECEIVE,1.0,perm_android.permission.CHANGE_NETWORK_STATE,0.8245130934624357,suspicious_getSubscriberId,0.7894613128103496,suspicious_Ljava/lang/Runtime;->exec,0.7168570747932704
28,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
29,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
30,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
31,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
32,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
33,0.2108423003185321,0.6838079144177932,0.0059881353947562,suspicious_getSubscriberId,0.6838079144177932,suspicious_getPackageInfo,0.5644631875732883,suspicious_Base64,0.4869605556800913,suspicious_getExternalStorageDirectory,0.4869605556800913,n_activities,0.3834041644714308
34,0.2108423003185321,1.0,0.0189487257315294,suspicious_getCellLocation,1.0,perm_android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,1.0,n_activities,1.0,n_services,1.0,intent_android.intent.action.PACKAGE_REPLACED,1.0
35,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
36,0.2108423003185321,1.0,0.0297987546496686,n_used_permissions,1.0,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,1.0,n_api_calls,1.0,intent_com.xiaomi.mipush.ERROR,1.0,intent_com.xiaomi.mipush.MESSAGE_ARRIVED,1.0
37,0.2108423003185321,1.0,0.0088974434667093,n_api_calls,1.0,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,1.0,suspicious_sendTextMessage,1.0,perm_android.permission.ACCESS_COARSE_LOCATION,0.6838079144177932,n_permissions,0.6838079144177932
38,0.783776947484701,1.0,0.025693318800406,perm_android.permission.CHANGE_WIFI_STATE,1.0,perm_android.permission.CALL_PHONE,1.0,n_services,1.0,suspicious_getSubscriberId,1.0,suspicious_getCellLocation,1.0
39,0.2108423003185321,1.0,0.0118367534321782,suspicious_sendTextMessage,1.0,perm_android.permission.SEND_SMS,1.0,perm_android.permission.MODIFY_AUDIO_SETTINGS,1.0,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,1.0,perm_android.permission.READ_CONTACTS,1.0
40,0.2108423003185321,1.0,0.0148938920009962,intent_android.intent.action.MEDIA_UNMOUNTED,1.0,suspicious_Ldalvik/system/DexClassLoader;,1.0,n_urls,0.6838079144177932,n_api_calls,0.6838079144177932,n_services,0.6838079144177932
41,0.2108423003185321,1.0,0.0114411206810422,perm_android.permission.CHANGE_NETWORK_STATE,1.0,suspicious_Ldalvik/system/DexClassLoader;,1.0,suspicious_getCellLocation,1.0,suspicious_getWifiState,1.0,suspicious_getSubscriberId,0.6838079144177932
42,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
43,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
44,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
45,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
46,0.5665095065529053,0.4765255864004979,0.0074665376845019,n_api_calls,0.4765255864004979,n_services,0.4653713531677052,perm_android.permission.READ_LOGS,0.3883888957608167,suspicious_Ldalvik/system/DexClassLoader;,0.3883888957608167,perm_android.permission.READ_PHONE_STATE,0.3879324041766637
47,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
48,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
49,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
50,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
51,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
52,0.4689955935892812,0.8578522536715998,0.010180905045163,n_api_calls,0.8578522536715998,suspicious_getSubscriberId,0.6549539030051208,n_permissions,0.6272095395968054,suspicious_sendTextMessage,0.5576379718505518,intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED,0.5576379718505518
53,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
54,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
55,0.5665095065529053,1.0,0.0204659971774505,perm_com.google.android.gms.permission.ACTIVITY_RECOGNITION,1.0,perm_android.permission.SYSTEM_ALERT_WINDOW,1.0,intent_ACTION.TAPCORE.MESSAGE,1.0,intent_ACTION.TAPCORE.SYNC,1.0,intent_com.inmobi.share.id,1.0
56,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
57,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
58,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
59,0.4689955935892812,0.5270018081888654,0.009798770447262,n_used_permissions,0.5270018081888654,n_activities,0.3848540618604651,n_permissions,0.3777562361043926,n_api_calls,0.3706584103483201,n_urls,0.3529858864208956
60,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
61,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
62,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
63,0.2108423003185321,1.0,0.0086761851897947,n_permissions,1.0,perm_android.permission.GET_TASKS,1.0,perm_android.permission.READ_PHONE_STATE,1.0,suspicious_getSubscriberId,1.0,suspicious_Ldalvik/system/DexClassLoader;,0.6838079144177932
64,0.3533593350214213,1.0,0.0155300316302364,suspicious_Cipher,1.0,intent_android.intent.action.PACKAGE_ADDED,1.0,n_permissions,1.0,perm_com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,1.0,perm_com.android.launcher.permission.INSTALL_SHORTCUT,1.0
65,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
66,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
67,0.6500224216483541,1.0,0.0214102742115243,intent_co.ronash.pushe.service.ScreenStateService,1.0,intent_com.evernote.android.job.ADD_JOB_CREATOR,1.0,n_api_calls,1.0,n_urls,0.731029150013228,n_services,0.7174571819458669
68,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
69,0.2108423003185321,1.0,0.0089016984749141,suspicious_Ldalvik/system/DexClassLoader;,1.0,perm_com.android.launcher.permission.INSTALL_SHORTCUT,1.0,intent_android.intent.action.PACKAGE_ADDED,1.0,intent_android.intent.action.PACKAGE_INSTALL,1.0,perm_android.permission.SYSTEM_ALERT_WINDOW,1.0
70,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
71,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
72,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
73,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
74,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
75,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
76,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
77,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
78,0.2108423003185321,0.5644631875732883,0.000760786520926,n_activities,0.5644631875732883,n_urls,0.1325478342555189,n_services,0.0160141410908641,n_used_permissions,0.0160141410908641,suspicious_Cipher,0.0160141410908641
79,0.7219280948873623,0.7003291121079637,0.0195822171904199,intent_com.google.android.c2dm.intent.RECEIVE,0.7003291121079637,perm_com.google.android.c2dm.permission.RECEIVE,0.7003291121079637,suspicious_getSubscriberId,0.7003291121079637,suspicious_getCellLocation,0.6183986297702827,n_urls,0.5957636425675036
80,0.2108423003185321,1.0,0.0048939994152563,perm_android.permission.ACCESS_COARSE_LOCATION,1.0,perm_android.permission.ACCESS_FINE_LOCATION,1.0,suspicious_getSimCountryIso,0.5644631875732883,n_urls,0.3834041644714308,n_services,0.3834041644714308
81,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
82,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
83,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
84,0.5665095065529053,0.6758056754803173,0.00625915670953,perm_android.permission.GET_TASKS,0.6758056754803173,n_urls,0.4814497732537812,perm_android.permission.READ_PHONE_STATE,0.4286941447445401,suspicious_Cipher,0.3883888957608167,suspicious_Base64,0.3883888957608167
85,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
86,0.2108423003185321,1.0,0.004145908217525,perm_android.permission.ACCESS_NETWORK_STATE,1.0,perm_android.permission.READ_PHONE_STATE,0.429330125092939,perm_android.permission.READ_EXTERNAL_STORAGE,0.3452121255524211,n_activities,0.3452121255524211,n_api_calls,0.3452121255524211
87,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
88,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
89,0.4689955935892812,1.0,0.0155313789032119,n_api_calls,1.0,n_permissions,0.8041994750895934,n_activities,0.7434488707515148,n_services,0.6013011244231146,perm_android.permission.ACCESS_SUPERUSER,0.5576379718505518
90,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
91,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
92,0.9871377743721864,0.7719032514159591,0.0145550136902645,n_urls,0.7719032514159591,n_api_calls,0.7430402431488858,n_permissions,0.6788771452436448,n_activities,0.6368326090042324,n_receivers,0.6286751890892055
93,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
94,0.4689955935892812,1.0,0.0189015404030852,n_activities,1.0,n_api_calls,0.8041994750895934,perm_android.permission.SYSTEM_ALERT_WINDOW,0.7693572859252056,n_services,0.6620517287611931,perm_android.permission.CHANGE_WIFI_STATE,0.6549539030051208
95,0.5665095065529053,0.6369269585435162,0.007068644549664,intent_android.intent.action.USER_PRESENT,0.6369269585435162,perm_android.permission.GET_TASKS,0.6369269585435162,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.3579361821168512,n_urls,0.3383392883518851,n_api_calls,0.2954417467827115
96,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
97,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
98,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
99,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
100,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
101,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
102,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
103,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
104,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
105,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
106,0.5665095065529053,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
107,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
108,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
109,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
110,0.2108423003185321,1.0,0.0438298831294928,intent_android.intent.action.NOTIFICATION_REMOVE,1.0,perm_com.google.android.c2dm.permission.RECEIVE,1.0,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,1.0,intent_android.intent.action.NOTIFICATION_ADD,1.0,intent_android.intent.action.BATTERY_CHANGED,1.0
111,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
112,0.4689955935892812,1.0,0.0158276174949964,perm_android.permission.RECORD_AUDIO,1.0,n_activities,0.8578522536715998,n_urls,0.8041994750895934,n_used_permissions,0.8041994750895934,n_permissions,0.7157045073431995
113,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
114,0.2108423003185321,1.0,0.037989103173381,intent_cn.jpush.android.intent.MESSAGE_RECEIVED,1.0,suspicious_system/bin/su,1.0,suspicious_getCellLocation,1.0,perm_android.permission.RECEIVE_USER_PRESENT,1.0,perm_android.permission.PACKAGE_USAGE_STATS,1.0
115,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
116,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
117,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
118,0.3533593350214213,0.7401240768129642,0.0067090988325703,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.7401240768129642,intent_android.intent.action.PACKAGE_ADDED,0.4080142205472662,intent_android.net.conn.CONNECTIVITY_CHANGE,0.4080142205472662,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,0.4080142205472662,n_urls,0.3877596776211188
