cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
10,0.4021791902022728,1.0,0.0177840829974139,n_api_calls,1.0,n_services,0.8010836911781422,n_activities,0.6397072412328116,n_receivers,0.569593741153011,n_urls,0.5646275234797569
11,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
12,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
13,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
14,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
15,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
16,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
17,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
18,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
19,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
20,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
21,0.1414405425418206,1.0,0.0182992844388476,n_urls,1.0,n_api_calls,1.0,intent_com.baidu.location.service_v2.2,1.0,intent_android.intent.action.MAIN,1.0,perm_android.permission.WRITE_CALENDAR,0.7171956549291874
22,0.5293608652873644,0.8488743591640989,0.0186400478647691,n_activities,0.8488743591640989,n_api_calls,0.8488743591640989,n_urls,0.8488743591640989,n_services,0.7162701099844152,n_permissions,0.532850696475714
23,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
24,0.9043814577244936,0.4107831812953897,0.0077942471878776,n_permissions,0.4107831812953897,suspicious_getSubscriberId,0.4021458334528947,n_api_calls,0.3567721655779239,n_services,0.3186854405881316,intent_android.intent.action.PACKAGE_ADDED,0.2961748040085697
25,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
26,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
27,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
28,0.7601675029619657,0.7895200736988023,0.0135545705049179,n_activities,0.7895200736988023,n_permissions,0.7574408031663806,n_api_calls,0.7497979072435368,n_urls,0.6419304844943429,perm_android.permission.GET_TASKS,0.4269769590092107
29,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
30,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
31,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
32,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
33,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
34,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
35,0.6343095546405662,0.6846965357264234,0.0159030219277685,n_receivers,0.6846965357264234,n_api_calls,0.6171676948187723,n_urls,0.5585751500169928,n_activities,0.547586334129007,n_services,0.5098699430130885
36,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
37,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
38,0.3274449191544762,0.8778420501888152,0.026016794037582,n_activities,0.8778420501888152,n_receivers,0.7556841003776302,n_api_calls,0.7470286324325351,n_services,0.6634685907752547,n_urls,0.5574759555564482
39,0.584238811642856,0.9315348463627028,0.0143847877164664,n_api_calls,0.9315348463627028,n_receivers,0.9056931019554544,n_urls,0.7778228742653089,suspicious_getCellSignalStrength,0.764287937376539,intent_com.inmobi.share.id,0.764287937376539
40,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
41,0.4689955935892812,0.3664043747423109,0.0011408644405843,n_permissions,0.3664043747423109,n_urls,0.3263044008033973,n_activities,0.1467554390427079,n_api_calls,0.1075577578317106,n_used_permissions,0.0646951927574513
42,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
43,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
44,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
45,0.6800770457282799,1.0,0.0208342146451459,suspicious_getSubscriberId,1.0,suspicious_getCellSignalStrength,0.7995021414061821,suspicious_getCellLocation,0.7995021414061821,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.7995021414061821,perm_android.permission.CHANGE_NETWORK_STATE,0.656810876469095
46,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
47,0.2422921890824148,0.6128677565996532,0.0126008293351853,n_api_calls,0.6128677565996532,perm_android.permission.READ_PHONE_STATE,0.5992645911815162,n_activities,0.4759620134978972,suspicious_sendTextMessage,0.4186702960833625,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.4186702960833625
48,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
49,0.7601675029619657,0.4349881186940979,0.0052622589950901,n_used_permissions,0.4349881186940979,n_api_calls,0.4118568256543959,suspicious_Ldalvik/system/DexClassLoader;,0.3604681395590584,n_providers,0.2693965232787095,n_urls,0.2664012155040701
50,0.4021791902022728,0.8630019867125437,0.0153415039242217,n_api_calls,0.8630019867125437,n_urls,0.7635438323016148,n_receivers,0.4284257936099213,n_permissions,0.4276295101923007,n_activities,0.4226632925190467
51,0.4021791902022728,0.5097563081289432,0.0081387061489008,n_permissions,0.5097563081289432,intent_android.intent.action.PACKAGE_ADDED,0.4929835560862321,n_providers,0.4380420319789356,n_urls,0.4358247147376998,n_activities,0.4205824300087128
52,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
53,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
54,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
55,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
56,0.8812908992306927,0.7930441472452653,0.0126217939134476,n_urls,0.7930441472452653,n_providers,0.609784380968942,n_receivers,0.6077805311141826,n_api_calls,0.5966676099311742,intent_com.phonemetra.turbo.launcher.icons.ACTION_PICK_ICON,0.5777607380537925
57,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
58,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
59,0.9814538950336535,0.516523017625058,0.0088103370910844,n_receivers,0.516523017625058,n_api_calls,0.5009398786922475,n_permissions,0.4996167076986997,n_activities,0.4415869249165963,n_urls,0.4365199507725205
60,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
61,0.1414405425418206,1.0,0.0297345051448962,intent_org.android.agoo.client.ElectionReceiverService,1.0,perm_android.permission.INTERACT_ACROSS_USERS_FULL,1.0,perm_android.permission.CHANGE_CONFIGURATION,1.0,intent_com.umeng.message.unregistercallback.action,1.0,intent_com.umeng.message.autoupdate.handler.action,1.0
62,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
63,0.1414405425418206,1.0,0.0052534562343677,perm_android.permission.READ_PHONE_STATE,1.0,perm_android.permission.CAMERA,0.6104529221034468,suspicious_Ljava/lang/Runtime;->exec,0.5411340426841155,suspicious_Ljava/lang/System;->load,0.5411340426841155,suspicious_Ljava/lang/System;->loadLibrary,0.5411340426841155
64,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
65,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
66,0.1414405425418206,0.4485125042931809,0.0013523280717597,n_urls,0.4485125042931809,n_api_calls,0.2808050314602741,suspicious_Ldalvik/system/DexClassLoader;,0.0922101594585371,n_activities,0.067821101308318,suspicious_getDeviceId,0.0566395090555444
67,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
68,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
69,0.2422921890824148,1.0,0.0140448489317552,n_api_calls,1.0,intent_com.google.android.gms.iid.InstanceID,1.0,intent_android.intent.action.PACKAGE_REPLACED,1.0,intent_co.ronash.pushe.ACTION_TASK_READY,1.0,intent_co.ronash.pushe.CHECK_TASKS,1.0
70,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
71,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
72,0.1414405425418206,1.0,0.0026633191786398,n_activities,1.0,n_used_permissions,0.3163958834918626,n_api_calls,0.2121379592335193,suspicious_system/bin/su,0.1608587930103444,n_permissions,0.1519864219662158
73,0.4021791902022728,0.6570385977070979,0.0062855886570998,n_urls,0.6570385977070979,n_permissions,0.5952567569035982,n_activities,0.5208368678372624,n_api_calls,0.4853778714710689,suspicious_system/bin/su,0.4243167421451549
74,0.92481870497303,0.5048413958515798,0.0103068339883991,n_activities,0.5048413958515798,suspicious_Ldalvik/system/PathClassLoader;,0.4776077632820752,n_receivers,0.417581235786678,n_permissions,0.4029177756468068,suspicious_Base64,0.3755041381647866
75,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
76,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
77,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
78,0.9709505944546686,0.634028366927675,0.0144865090631344,perm_android.permission.MODIFY_AUDIO_SETTINGS,0.634028366927675,n_api_calls,0.6321483162600305,suspicious_getCellLocation,0.6113919550721482,perm_android.permission.CHANGE_WIFI_STATE,0.5090612261661097,perm_android.permission.VIBRATE,0.4759084370447579
79,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
80,0.2422921890824148,0.4186702960833625,0.0024440078394839,perm_android.permission.RECORD_AUDIO,0.4186702960833625,suspicious_Ldalvik/system/DexClassLoader;,0.4186702960833625,n_activities,0.2070057611997109,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.2018782158112045,n_permissions,0.2018782158112045
81,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
82,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
83,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
84,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
85,0.9709505944546686,0.8805273097574171,0.0138138523501718,perm_android.permission.SYSTEM_ALERT_WINDOW,0.8805273097574171,perm_android.permission.ACCESS_WIFI_STATE,0.735342340531407,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.7012535828034436,perm_android.permission.VIBRATE,0.6744725374438124,suspicious_Ljava/lang/Runtime;->exec,0.5893623119920025
86,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
87,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
88,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
89,0.2422921890824148,0.7725979105974066,0.0065897366048104,suspicious_getSystemService,0.7725979105974066,n_activities,0.4610371025406943,suspicious_getPackageInfo,0.4186702960833625,suspicious_getExternalStorageDirectory,0.4186702960833625,perm_com.android.vending.BILLING,0.4186702960833625
90,0.3274449191544762,0.6335261505664453,0.0117084493573178,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.6335261505664453,perm_com.google.android.c2dm.permission.RECEIVE,0.5336331958904154,n_urls,0.4891032056201055,suspicious_getSubscriberId,0.4617165528136152,intent_com.google.android.c2dm.intent.RECEIVE,0.4320351449118105
91,0.2422921890824148,1.0,0.0168609397626577,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,1.0,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,1.0,intent_android.net.conn.CONNECTIVITY_CHANGE,0.7725979105974066,perm_android.permission.RECORD_AUDIO,0.7725979105974066,n_permissions,0.669820144417498
92,0.1414405425418206,1.0,0.0073050420374378,n_permissions,1.0,perm_android.permission.GET_TASKS,1.0,suspicious_getExternalStorageDirectory,0.7171956549291874,n_services,0.7171956549291874,perm_android.permission.READ_PHONE_STATE,0.6104529221034468
93,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
94,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
95,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
96,0.2422921890824148,0.7725979105974066,0.0226572460050106,n_urls,0.7725979105974066,intent_com.google.android.c2dm.intent.RECEIVE,0.669820144417498,perm_android.permission.CHANGE_WIFI_MULTICAST_STATE,0.669820144417498,perm_com.google.android.c2dm.permission.RECEIVE,0.669820144417498,n_receivers,0.6410519412891482
97,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
98,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
99,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
100,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
101,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
102,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
103,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
104,0.2422921890824148,0.702042357361425,0.0125029233314739,n_services,0.702042357361425,perm_com.google.android.c2dm.permission.RECEIVE,0.5992645911815162,n_used_permissions,0.5624794967271181,intent_com.google.android.c2dm.intent.RECEIVE,0.545195821194813,n_permissions,0.4506614466395439
105,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
106,0.8554508105601306,0.8597230857477046,0.0225304480127556,n_permissions,0.8597230857477046,n_activities,0.7753315478620069,n_urls,0.7662051429128411,n_api_calls,0.6818136050271432,n_services,0.4117426940713254
107,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
108,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
109,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
110,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
111,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
112,0.3274449191544762,0.801791855178818,0.0066611555695793,suspicious_getPackageInfo,0.801791855178818,n_api_calls,0.5716822222269209,n_used_permissions,0.5716822222269209,n_permissions,0.4505052974662012,suspicious_Base64,0.4052915172706395
113,0.1414405425418206,1.0,0.0077030230107576,intent_android.intent.action.USER_PRESENT,1.0,n_permissions,1.0,perm_android.permission.GET_TASKS,0.7171956549291874,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.7171956549291874,perm_android.permission.SYSTEM_ALERT_WINDOW,0.4895889948429002
114,0.1414405425418206,1.0,0.0229285045488117,n_activities,1.0,intent_android.net.wifi.supplicant.CONNECTION_CHANGE,1.0,intent_android.intent.action.SEARCH,1.0,intent_android.intent.action.SEND,1.0,intent_android.intent.action.MEDIA_BUTTON,1.0
115,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
116,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
117,0.1414405425418206,1.0,0.0111677490982564,perm_android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,1.0,n_receivers,0.6104529221034468,n_urls,0.6104529221034468,perm_android.permission.SYSTEM_ALERT_WINDOW,0.5411340426841155,perm_android.permission.MODIFY_AUDIO_SETTINGS,0.5411340426841155
118,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
