suspicious_getSubscriberId,suspicious_sendTextMessage,n_api_calls,suspicious_Landroid_telephony_SmsMessage___getMessageBody,n_permissions,suspicious_Ljava_lang_Runtime___exec,n_services,n_receivers,suspicious_getCellLocation,intent_com_amir_nightjar_service_BUFFER_SERVICES,n_used_permissions,perm_android_permission_VIBRATE,perm_com_google_android_c2dm_permission_RECEIVE,perm_android_permission_READ_PHONE_STATE,perm_,suspicious_Base64,n_urls,perm_android_permission_SEND_SMS,perm_android_permission_ACCESS_WIFI_STATE,intent_android_provider_Telephony_SMS_RECEIVED,intent_android_intent_action_PHONE_STATE,intent_com_amir_nightjar_service_CONFIG_SERVICES,suspicious_getDeviceId,intent_android_intent_action_BOOT_COMPLETED,n_activities,n_providers,perm_android_permission_GET_TASKS,intent_android_intent_action_MY_PACKAGE_REPLACED,suspicious_Cipher,intent_safiap_GET_SHARED_DATA,label
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,20,0,3,0,0,0,0,0,8,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,19,0,2,0,0,1,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,19,0,2,0,0,1,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1
0,0,19,0,2,0,0,1,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,20,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,18,0,2,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,18,0,2,1,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,20,0,3,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,20,0,3,0,0,0,0,0,7,0,0,0,0,1,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0
0,0,19,0,2,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,18,0,1,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,18,0,3,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0
1,1,19,0,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,0,19,0,2,1,0,0,1,0,6,0,0,0,0,1,3,0,1,0,0,0,1,0,2,0,0,0,1,0,1
0,0,20,0,2,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,23,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
1,0,19,0,2,1,0,0,1,0,6,0,0,0,0,1,3,0,1,0,0,0,1,0,2,0,0,0,1,0,1
0,0,19,0,3,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0
0,0,17,0,1,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,1,0,3,1,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,1,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,1,4,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,0,3,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,18,0,1,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,20,0,4,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,20,0,1,0,0,2,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,21,0,3,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,21,0,2,0,0,0,0,0,9,0,0,0,0,1,4,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,20,0,4,0,0,0,0,0,7,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0
0,0,17,0,2,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,22,0,3,0,0,0,0,0,9,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,19,0,4,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,21,0,4,0,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,18,0,1,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0
0,0,18,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,19,0,3,0,1,0,0,0,9,1,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,21,0,3,1,1,0,0,0,9,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,18,0,4,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,17,0,3,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0,16,0,2,0,0,1,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0,18,0,4,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0
0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,19,0,4,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,2,1,0,0,1,0,0
0,0,18,0,4,1,0,0,0,0,7,1,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,1,24,0,2,0,0,0,0,0,7,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,19,0,0,0,2,3,1,1,8,0,0,0,0,1,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,1,19,0,0,0,2,3,1,1,8,0,0,0,0,1,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,0,20,0,4,0,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0
0,0,18,0,3,0,0,0,0,0,9,0,0,0,0,1,4,0,0,0,0,0,1,0,2,0,0,0,1,0,0
0,0,16,0,2,1,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,1,19,0,0,0,2,3,1,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,0,17,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,1,0,2,1,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0
0,0,21,0,0,0,2,3,1,1,9,0,0,0,0,1,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,0,23,0,4,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,22,0,4,0,0,2,0,0,8,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,20,0,4,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,15,1,0,1,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0
0,1,21,0,0,0,2,3,1,1,9,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,0,16,0,2,0,0,1,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,1,2,0,0,1,0,0
0,0,17,0,3,0,0,1,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0
1,0,20,0,4,0,0,0,1,0,9,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,16,0,3,0,0,1,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0,19,0,5,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,1,21,0,0,0,2,3,1,1,9,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
0,0,18,0,2,0,0,1,0,0,9,0,0,0,0,1,5,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,17,0,3,0,0,0,0,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0
0,0,17,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0
0,0,17,0,4,1,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,18,0,4,0,0,0,0,0,9,0,0,1,0,1,3,0,1,0,0,0,1,0,3,1,0,0,1,0,0
0,0,25,0,2,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,20,0,5,0,1,0,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
1,1,21,1,5,1,1,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1
